,date,sentiment_score
13482,2019-07-15,-0.99923927
13483,2018-01-16,-0.9943134
13484,2021-02-19,-0.9928584
13485,2018-01-16,0.20069323
13486,2019-02-13,-0.9999177
13487,2018-01-16,0.92721736
13488,2021-02-19,-0.9686399
13489,2019-02-13,-0.9863729
13490,2018-01-16,3.297609e-08
13491,2019-02-13,-0.9998798
13492,2021-02-19,-6.667104e-06
13493,2018-01-16,0.99993
13494,2020-01-27,0.9786419
13495,2020-06-18,-0.9986185
13496,2021-02-19,-0.99903816
13497,2018-01-16,-0.99955815
13498,2018-01-16,0.9999988
13499,2021-02-19,0.9947439
13500,2018-01-16,-0.9780374
13501,2019-07-15,-0.99999607
13502,2020-01-27,-8.40933e-07
13503,2019-02-13,-3.4007663e-10
13504,2020-01-27,-0.09444773
13505,2018-01-16,0.99957347
13506,2019-02-13,0.5324929
13507,2019-07-15,-0.14673096
13508,2020-10-02,-0.9593695
13509,2018-01-16,0.0022360682
13510,2021-02-19,-0.001331433
13511,2018-01-16,0.98870534
13512,2016-06-13,-0.99955887
13513,2021-02-19,-2.247699e-07
13514,2018-01-16,-0.9995309
13515,2020-01-27,0.99975204
13516,2018-01-16,-0.6860392
13517,2019-02-13,-0.9750527
13518,2018-01-16,-0.98859936
13519,2020-01-27,-0.35926613
13520,2018-01-16,-0.88799274
13521,2018-01-16,-0.9999298
13522,2020-01-27,1.733637e-05
13523,2016-06-13,-0.5994994
13524,2021-02-19,-0.99995977
13525,2019-02-13,0.8900281
13526,2018-01-16,-0.881478
13527,2021-02-19,-0.9999966
13528,2018-01-16,-0.9999033
13529,2019-07-15,0.987204
13530,2021-02-19,-0.990961
13531,2015-07-20,-0.8411581
13532,2021-02-19,-0.00010205762
13533,2020-01-27,-0.025800318
13534,2019-02-13,-0.9986421
13535,2019-07-15,-0.9997612
13536,2021-02-19,-0.9999872
13537,2019-07-15,-0.6473764
13538,2018-01-16,-7.453896e-05
13539,2019-02-13,-0.9999836
13540,2016-06-13,-0.9929335
13541,2018-01-16,-0.99982464
13542,2016-06-13,-0.9929335
13543,2019-07-15,-0.9829355
13544,2018-01-16,-0.6167811
13545,2021-02-19,0.9997737
13546,2019-02-13,-0.9978676
13547,2018-01-16,-0.99561805
13548,2019-07-15,-0.36363614
13549,2018-01-16,0.9197462
13550,2021-02-20,-0.9996897
13551,2019-02-13,-0.006795536
13552,2018-01-16,-0.9999635
13553,2018-01-16,0.99497306
13554,2021-02-20,-0.99991375
13555,2018-01-16,-0.99997205
13556,2013-10-31,-0.9971765
13557,2018-01-16,-0.99997205
13558,2018-01-16,-0.99972725
13559,2019-02-13,-3.228006e-05
13560,2018-01-16,0.9929994
13561,2021-02-20,0.6755829
13562,2021-02-20,0.6755829
13563,2014-08-01,-0.3503439
13564,2020-01-27,-0.018067801
13565,2018-01-16,-0.93832356
13566,2019-02-13,-0.05688238
13567,2018-01-16,0.14613175
13568,2018-01-16,0.99936885
13569,2019-02-13,-0.999966
13570,2019-02-13,-0.0055430885
13571,2018-01-16,-0.9993722
13572,2021-02-20,-0.9643366
13573,2018-01-16,-0.9993722
13574,2019-07-15,0.98856574
13575,2018-01-16,-0.9993722
13576,2018-01-16,-0.9993722
13577,2021-02-20,-0.9857173
13578,2019-02-13,0.9974239
13579,2018-01-16,-0.8135729
13580,2021-02-20,0.17035063
13581,2021-02-20,-0.9989581
13582,2018-01-16,-0.95185447
13583,2020-01-27,-0.16857316
13584,2019-02-13,-0.9999903
13585,2021-02-20,-0.01644242
13586,2020-01-27,-0.0004994853
13587,2021-02-20,0.9917898
13588,2021-02-20,-0.9982478
13589,2019-02-13,0.92501193
13590,2018-01-17,-0.87225556
13591,2021-02-20,-0.99999315
13592,2017-02-08,-0.9992158
13593,2018-01-17,0.9194168
13594,2019-07-15,0.9999239
13595,2018-01-17,1.3586607e-05
13596,2021-02-20,-0.00031191588
13597,2018-01-17,-0.99998975
13598,2018-01-17,-0.9998656
13599,2021-02-20,-0.022424584
13600,2021-02-20,-1.72594e-05
13601,2018-01-17,-0.9906268
13602,2019-02-13,-0.999807
13603,2020-06-18,-0.99812365
13604,2019-07-15,-0.99998975
13605,2018-01-17,-0.9999798
13606,2019-02-13,-0.9999224
13607,2021-02-20,-0.99985147
13608,2018-01-17,-0.9615268
13609,2019-02-13,-0.9999903
13610,2021-02-20,-0.88246214
13611,2018-01-17,0.05476489
13612,2021-02-20,-0.88246214
13613,2018-01-17,0.99834925
13614,2018-01-17,-0.9897584
13615,2021-02-20,-0.9961811
13616,2021-02-20,-0.031866115
13617,2018-01-17,-0.9966038
13618,2020-06-18,-0.99995077
13619,2021-02-20,-0.9959945
13620,2018-01-17,-0.1855465
13621,2020-01-27,-0.58959615
13622,2020-01-27,-0.99989265
13623,2020-10-02,-0.93606174
13624,2021-02-20,-0.999819
13625,2018-01-17,-0.9993163
13626,2020-01-27,-0.9984245
13627,2020-10-02,-0.9995996
13628,2019-07-15,-0.99941206
13629,2019-02-13,-0.9998445
13630,2020-06-18,-0.571753
13631,2018-01-17,0.9954831
13632,2015-07-21,-0.9987984
13633,2018-01-17,0.35308877
13634,2018-01-17,-5.3423714e-06
13635,2020-01-27,0.99996173
13636,2021-02-20,-0.9946381
13637,2021-02-20,-0.999675
13638,2020-06-18,-0.81498855
13639,2018-01-17,-0.9845775
13640,2020-01-27,-0.9980651
13641,2018-01-17,-0.9992689
13642,2021-02-21,-0.99985826
13643,2016-06-14,-0.6893352
13644,2019-07-15,-1.4133979e-05
13645,2018-01-17,-0.8524622
13646,2018-01-17,0.8217888
13647,2021-02-21,-0.9503649
13648,2018-01-17,0.99995595
13649,2021-02-21,-0.8907853
13650,2018-01-17,0.61851907
13651,2018-01-17,-0.997007
13652,2018-01-17,0.029813334
13653,2019-07-15,-0.9997401
13654,2019-02-13,-0.008747319
13655,2019-07-15,-0.9957871
13656,2020-06-18,-0.65826213
13657,2018-01-17,-0.9052244
13658,2019-02-13,-0.99728906
13659,2018-01-17,-0.999652
13660,2019-07-15,-9.084091e-06
13661,2018-01-17,0.99907124
13662,2017-02-09,-0.99981064
13663,2018-01-17,-0.9999824
13664,2020-01-28,-0.99808204
13665,2020-06-18,-0.97879374
13666,2018-01-17,0.0005899092
13667,2020-01-28,-0.99789965
13668,2018-01-17,-0.9910166
13669,2018-01-17,0.9979866
13670,2018-01-17,0.9673535
13671,2018-01-17,-0.93164015
13672,2018-01-17,-0.9961669
13673,2021-02-21,-0.99987185
13674,2018-01-17,-0.018183744
13675,2018-01-17,-0.9999281
13676,2018-01-17,-1.9379413e-05
13677,2019-02-13,0.48976153
13678,2021-02-21,-0.6748132
13679,2016-06-14,-0.9987603
13680,2018-01-17,-0.86617666
13681,2018-01-17,-0.30415112
13682,2019-02-13,-0.99996686
13683,2018-01-17,0.9670807
13684,2020-01-28,0.97637594
13685,2020-01-28,-0.9820832
13686,2020-01-28,-0.99987197
13687,2019-07-15,-0.92126894
13688,2018-01-17,-0.99078894
13689,2021-02-21,-0.9996789
13690,2018-01-17,0.9982934
13691,2020-01-28,0.909693
13692,2021-02-21,-0.99986094
13693,2018-01-17,-0.7386802
13694,2020-01-28,-0.99894714
13695,2018-01-17,-0.9624235
13696,2021-02-21,0.78638184
13697,2018-01-17,0.9956279
13698,2021-02-21,0.9948786
13699,2018-01-17,0.9920753
13700,2021-02-21,-0.9997877
13701,2016-06-14,-0.9989475
13702,2018-01-17,0.51642436
13703,2020-01-28,-0.9802415
13704,2021-02-21,-0.99940157
13705,2019-02-14,-0.9946709
13706,2018-01-17,-0.99996597
13707,2020-06-18,-0.9559696
13708,2017-02-09,-0.0012862807
13709,2021-02-21,-0.999919
13710,2018-01-17,0.9721455
13711,2021-02-21,-0.99988276
13712,2020-06-18,-1.935343e-05
13713,2021-02-21,-0.9052554
13714,2021-02-21,-0.9052554
13715,2018-01-17,-0.951813
13716,2021-02-21,-0.9052554
13717,2021-02-21,0.6083235
13718,2020-10-02,-0.474207
13719,2018-01-17,-0.013615982
13720,2019-07-15,0.9988447
13721,2021-02-21,-0.00043508352
13722,2018-01-17,1.1362645e-06
13723,2019-07-15,-0.97542435
13724,2018-01-17,0.9950721
13725,2021-02-21,-1.0503575e-07
13726,2019-02-14,-0.99975765
13727,2018-01-17,-0.97826445
13728,2018-01-17,-0.0036655103
13729,2021-02-21,-0.2890191
13730,2018-01-17,-0.99892086
13731,2019-07-15,-0.5519495
13732,2020-01-28,-0.9999981
13733,2017-02-09,-0.06454764
13734,2020-10-02,-0.9412773
13735,2018-01-17,0.34322786
13736,2017-02-09,-0.064547636
13737,2018-01-17,-0.00080158224
13738,2018-01-17,-0.55524915
13739,2018-01-17,-0.9749396
13740,2018-01-17,-0.99732006
13741,2021-02-22,-0.0071762325
13742,2018-01-17,0.025405526
13743,2021-02-22,0.9999575
13744,2018-01-17,0.9935528
13745,2021-02-22,0.9999575
13746,2018-01-17,-0.99998367
13747,2021-02-22,-0.9998352
13748,2018-01-17,-0.5350559
13749,2018-01-17,-0.9970745
13750,2021-02-22,0.9999575
13751,2021-02-22,-0.99990875
13752,2020-10-02,-0.13483584
13753,2021-02-22,-0.9780917
13754,2018-01-17,-0.67901874
13755,2018-01-17,-0.49550593
13756,2018-01-17,-0.99961483
13757,2021-02-22,-0.99998605
13758,2018-01-17,0.9902435
13759,2020-06-18,-0.99949294
13760,2018-01-17,-0.9658927
13761,2020-10-02,0.9999973
13762,2017-02-09,-0.5736986
13763,2021-02-22,0.9999991
13764,2018-01-17,0.9989404
13765,2018-01-17,0.9989404
13766,2020-06-18,-0.85877824
13767,2019-02-14,0.0060868226
13768,2018-01-17,0.9577515
13769,2019-07-15,-0.9999935
13770,2020-06-18,-0.9990096
13771,2017-02-09,-0.999773
13772,2018-01-17,-0.999822
13773,2021-02-22,-0.99992716
13774,2021-02-22,-0.9921062
13775,2018-01-17,0.9995817
13776,2018-01-17,0.9800828
13777,2020-01-28,-0.99973917
13778,2018-01-17,-0.003212171
13779,2018-01-17,-0.010425117
13780,2020-01-28,-0.9910935
13781,2021-02-22,0.48879084
13782,2018-01-17,-1.7540024e-05
13783,2021-02-22,-0.5618082
13784,2021-02-22,-0.9997851
13785,2020-10-02,0.009888798
13786,2018-01-17,0.9567503
13787,2018-01-17,-0.001951324
13788,2021-02-22,-0.99998134
13789,2019-02-14,-0.04481532
13790,2018-01-17,0.99995244
13791,2020-10-02,-0.9999939
13792,2020-01-28,-0.9998876
13793,2018-01-17,-0.2963309
13794,2021-02-22,-0.10458389
13795,2018-01-17,-0.58209825
13796,2021-02-22,-0.99997115
13797,2018-01-17,0.9022097
13798,2018-01-17,3.7905856e-09
13799,2019-02-14,-0.9996431
13800,2018-01-17,-0.9966869
13801,2021-02-22,-0.9961878
13802,2020-10-02,-0.9998612
13803,2020-10-02,-0.00012239446
13804,2020-01-28,-0.27883136
13805,2019-02-14,-0.99850863
13806,2018-01-17,0.99806035
13807,2021-02-22,0.6083235
13808,2021-02-22,0.60832345
13809,2018-01-17,0.99806035
13810,2021-02-22,0.60832345
13811,2018-01-17,0.99806035
13812,2021-02-22,0.9981168
13813,2018-01-17,0.99806035
13814,2015-07-21,0.99793786
13815,2018-01-17,0.99806035
13816,2020-01-28,-1.327086e-05
13817,2021-02-22,-0.98534167
13818,2018-01-17,0.99806035
13819,2019-07-16,-0.9999906
13820,2020-01-28,-1.3832376e-05
13821,2018-01-17,-0.6145405
13822,2017-02-10,-0.99714077
13823,2017-02-10,-0.99714077
13824,2018-01-17,-0.0721615
13825,2020-01-28,-0.9998582
13826,2018-01-17,0.98732007
13827,2018-01-17,-0.0007603492
13828,2018-01-17,0.99331206
13829,2020-06-19,-0.9999389
13830,2018-01-17,-0.00011770656
13831,2020-01-28,-0.00013545353
13832,2020-10-02,-0.6417429
13833,2018-01-17,0.14613175
13834,2019-07-16,-0.92329824
13835,2021-02-22,0.99654603
13836,2019-02-14,-0.04455799
13837,2019-02-14,0.9996178
13838,2018-01-17,-0.9811618
13839,2018-01-17,-0.97067857
13840,2018-01-17,-0.9998991
13841,2018-01-17,0.9984959
13842,2018-01-17,-0.9994446
13843,2021-02-22,-0.94962835
13844,2018-01-17,-0.99574345
13845,2017-02-10,-0.40637448
13846,2021-02-22,-0.9999825
13847,2018-01-17,-0.99923897
13848,2019-07-16,-0.9999981
13849,2014-08-05,-0.9619982
13850,2019-07-16,0.07349965
13851,2018-01-18,-0.63124233
13852,2021-02-22,-0.99996823
13853,2018-01-18,-0.99503595
13854,2018-01-18,0.87630653
13855,2017-02-10,-0.63119245
13856,2019-07-16,0.99986804
13857,2018-01-18,-0.993852
13858,2018-01-18,-0.97954774
13859,2017-02-10,0.9999988
13860,2018-01-18,-0.25810972
13861,2014-08-05,-0.22303152
13862,2018-01-18,-0.0013633857
13863,2014-08-05,-0.4112259
13864,2018-01-18,-0.022880387
13865,2015-07-22,-0.0007638983
13866,2018-01-18,-0.9998706
13867,2014-08-05,-0.9999201
13868,2018-01-18,0.99969876
13869,2018-01-18,0.99969876
13870,2019-02-14,-0.9988281
13871,2018-01-18,0.99969876
13872,2019-02-14,0.99977386
13873,2019-02-14,0.60037965
13874,2019-02-14,0.9856197
13875,2018-01-18,-0.9880043
13876,2019-07-16,0.99280584
13877,2019-02-14,-0.99896735
13878,2018-01-18,-0.99995357
13879,2019-02-14,-0.9766099
13880,2019-07-16,0.9997229
13881,2019-07-16,-0.9997645
13882,2018-01-18,0.9999534
13883,2018-01-18,-0.9805743
13884,2020-01-29,-0.99194014
13885,2021-02-22,-0.99990124
13886,2018-01-18,-0.99973714
13887,2021-02-22,-0.9991585
13888,2020-01-29,-0.0007608228
13889,2020-10-03,-0.9999097
13890,2019-02-14,-0.9997511
13891,2018-01-18,-0.98983383
13892,2019-07-16,-0.9998773
13893,2018-01-18,0.04158319
13894,2019-02-14,-0.98788
13895,2018-01-18,0.90338635
13896,2018-01-18,-0.35359046
13897,2018-01-18,-0.99857706
13898,2020-06-19,-0.9920941
13899,2018-01-18,0.99306446
13900,2018-01-18,-0.9991468
13901,2018-01-18,-0.98289627
13902,2021-02-22,-0.99081045
13903,2018-01-18,8.532795e-05
13904,2021-02-22,-0.9893235
13905,2018-01-18,-1.9472266e-07
13906,2021-02-22,-5.9352993e-07
13907,2021-02-22,-1.6458586e-09
13908,2018-01-18,-1.0898296e-07
13909,2017-02-10,-0.96869594
13910,2021-02-22,-0.025021218
13911,2018-01-18,-0.0062020626
13912,2020-01-29,-0.9983907
13913,2021-02-22,0.9998326
13914,2018-01-18,-0.076121815
13915,2020-01-29,-0.44198793
13916,2018-01-18,-0.9736847
13917,2018-01-18,-0.6177514
13918,2018-01-18,0.016814716
13919,2018-01-18,-0.9758461
13920,2018-01-18,-0.0009831943
13921,2018-01-18,-0.8913837
13922,2021-02-22,-0.99988234
13923,2019-02-14,-0.9996555
13924,2015-07-22,-0.016267346
13925,2018-01-18,-0.9908609
13926,2018-01-18,0.616657
13927,2020-06-19,0.6582031
13928,2018-01-18,-0.99994767
13929,2020-01-29,-0.9886549
13930,2019-07-16,-0.9117278
13931,2018-01-18,-0.036398172
13932,2020-01-29,-0.9999935
13933,2020-01-29,-0.0004360917
13934,2020-01-29,-0.158279
13935,2018-01-18,-0.9995964
13936,2021-02-22,0.010919743
13937,2018-01-18,-0.9997123
13938,2019-07-16,-5.681097e-06
13939,2021-02-22,-0.37919456
13940,2019-02-14,-0.9919317
13941,2019-07-16,0.6943369
13942,2019-07-16,-0.99077284
13943,2018-01-18,-0.00040860038
13944,2021-02-22,-0.9969027
13945,2018-01-18,0.9990407
13946,2019-07-16,-0.9877392
13947,2020-10-03,-0.9999116
13948,2018-01-18,-0.9671504
13949,2017-02-11,-0.97970736
13950,2018-01-18,-0.99962735
13951,2019-07-16,-0.9897644
13952,2020-01-29,-0.9992849
13953,2019-02-14,0.97741807
13954,2020-10-03,-0.11472038
13955,2021-02-22,0.99983835
13956,2018-01-18,-0.98789173
13957,2019-02-14,-0.9991595
13958,2019-07-16,-0.9995003
13959,2021-02-22,-0.055905014
13960,2016-06-16,-0.90986234
13961,2019-02-14,-0.9998122
13962,2019-07-16,-0.99533665
13963,2018-01-18,0.63349384
13964,2020-10-03,-0.99453527
13965,2018-01-18,-0.9174226
13966,2019-02-14,-0.95875275
13967,2021-02-22,-0.4028508
13968,2018-01-18,-0.99624455
13969,2018-01-18,-0.999917
13970,2018-01-18,-0.9991367
13971,2021-02-22,-0.7608305
13972,2018-01-18,-0.99943095
13973,2018-01-18,-0.9999292
13974,2018-01-18,-0.00018186109
13975,2019-07-16,-0.99956185
13976,2016-06-16,-0.9998132
13977,2018-01-18,-0.9983551
13978,2019-02-14,0.99671686
13979,2020-01-29,-0.99996555
13980,2020-01-29,-0.95766157
13981,2018-01-18,0.9990189
13982,2018-01-18,-0.9705624
13983,2020-01-29,-0.99994993
13984,2019-07-16,-0.9993665
13985,2021-02-22,-0.9060587
13986,2018-01-18,0.9999997
13987,2019-07-16,-0.9995003
13988,2021-02-22,-0.893479
13989,2018-01-18,-2.3339232e-06
13990,2019-02-14,0.9850704
13991,2018-01-18,-0.97627205
13992,2020-01-29,-0.9982816
13993,2021-02-22,-0.999534
13994,2020-01-29,-0.99998164
13995,2018-01-18,-0.99419504
13996,2019-02-14,-0.99979806
13997,2021-02-22,-0.9982369
13998,2018-01-18,-0.72082984
13999,2019-02-14,-0.99952626
14000,2018-01-18,-0.99988693
14001,2019-07-16,0.9827837
14002,2019-07-16,-0.99994475
14003,2020-10-03,-0.99980676
14004,2019-07-16,-0.97939545
14005,2018-01-18,-0.0011941725
14006,2021-02-22,-0.9993331
14007,2021-02-22,-0.99781436
14008,2018-01-18,-0.7017504
14009,2016-06-16,-0.99948883
14010,2021-02-22,0.99832547
14011,2019-07-16,-0.5952317
14012,2019-07-16,-0.9999498
14013,2016-06-16,-0.99948883
14014,2018-01-18,-0.61522835
14015,2016-06-16,-0.99948883
14016,2021-02-22,-1.756377e-08
14017,2020-06-19,-0.89020646
14018,2021-02-22,0.39014706
14019,2019-02-15,-0.9998629
14020,2018-01-18,0.9831708
14021,2019-02-15,-1.73194e-05
14022,2014-08-06,-0.99162346
14023,2018-01-18,0.9981513
14024,2020-06-19,0.9021174
14025,2018-01-18,0.14613175
14026,2021-02-22,-0.9999796
14027,2018-01-18,-1.1243679e-05
14028,2019-07-16,-0.22638527
14029,2021-02-22,0.9989142
14030,2017-02-13,-0.9757341
14031,2018-01-18,-0.8033184
14032,2015-07-23,0.99753124
14033,2019-02-15,-0.99985504
14034,2021-02-22,0.064187266
14035,2018-01-18,0.99999946
14036,2021-02-22,-0.00095171615
14037,2015-07-23,-0.9998964
14038,2018-01-18,-0.021764776
14039,2020-06-19,-0.9862234
14040,2021-02-22,0.9999226
14041,2021-02-22,-0.9985616
14042,2015-07-23,0.9826504
14043,2018-01-19,-2.145802e-09
14044,2021-02-22,-0.99977744
14045,2018-01-19,-0.00020026037
14046,2017-02-13,-0.52255887
14047,2018-01-19,-0.9887061
14048,2021-02-22,-0.9997697
14049,2020-06-19,-0.9999981
14050,2018-01-19,-0.99969894
14051,2018-01-19,-0.882314
14052,2021-02-22,-0.999181
14053,2018-01-19,0.99999744
14054,2018-01-19,-0.19791083
14055,2014-08-07,-0.9996908
14056,2018-01-19,0.99999774
14057,2020-06-19,-0.46526414
14058,2018-01-19,-0.09157696
14059,2021-02-22,-0.99997896
14060,2019-02-15,-0.044506934
14061,2019-07-17,-0.9998865
14062,2018-01-19,-0.98214465
14063,2020-06-19,-0.999939
14064,2019-07-17,-0.9997597
14065,2018-01-19,-0.99993575
14066,2021-02-22,-0.72508717
14067,2021-02-22,-0.923224
14068,2018-01-19,0.0022545382
14069,2021-02-22,-0.9890266
14070,2016-06-17,-0.99992967
14071,2018-01-19,-0.9988529
14072,2021-02-22,-0.9997333
14073,2020-10-04,-0.9999252
14074,2021-02-22,-0.9998973
14075,2018-01-19,0.9999984
14076,2021-02-22,-0.5994365
14077,2019-02-15,0.25379783
14078,2019-07-17,-0.5591913
14079,2018-01-19,0.6893209
14080,2018-01-19,-0.9994349
14081,2021-02-22,0.9031508
14082,2019-07-17,-0.99989223
14083,2021-02-22,-0.93092364
14084,2016-06-17,-0.9999754
14085,2018-01-19,-0.8983664
14086,2020-01-30,-2.2467996e-06
14087,2019-02-15,-0.9998486
14088,2021-02-23,-0.9998431
14089,2018-01-19,-0.99997777
14090,2019-02-15,-0.99170303
14091,2019-07-17,-0.9999919
14092,2019-02-15,-0.95768374
14093,2016-06-17,-0.9636732
14094,2018-01-19,0.9310102
14095,2019-02-15,-0.99946684
14096,2021-02-23,-0.99460024
14097,2019-02-15,-0.9998845
14098,2018-01-19,-0.9994353
14099,2019-07-17,0.9999991
14100,2018-01-19,-0.9977834
14101,2016-06-17,-0.9903281
14102,2019-07-17,-8.430871e-06
14103,2018-01-19,-0.9999952
14104,2019-07-17,-0.99929315
14105,2019-07-17,-0.9995267
14106,2018-01-19,-0.9998862
14107,2018-01-19,-0.99750286
14108,2019-07-17,-0.9999935
14109,2016-06-17,0.999178
14110,2018-01-19,0.8337521
14111,2020-01-30,-0.99780256
14112,2021-02-23,0.26592404
14113,2018-01-19,0.8337521
14114,2021-02-23,-0.999954
14115,2019-07-17,-0.99998415
14116,2018-01-19,0.8337521
14117,2016-06-17,-0.95844173
14118,2018-01-19,0.8337521
14119,2021-02-23,-0.92683136
14120,2021-02-23,0.08276037
14121,2018-01-19,0.29408595
14122,2021-02-23,0.08276037
14123,2021-02-23,0.0827604
14124,2019-07-17,-0.93966186
14125,2021-02-23,0.0827604
14126,2018-01-19,-0.97031
14127,2021-02-23,-0.998976
14128,2020-01-30,-0.9962299
14129,2019-07-17,-0.99971694
14130,2018-01-19,-0.9987506
14131,2019-02-15,-0.9999852
14132,2020-01-30,-0.32119995
14133,2019-02-15,-0.99771124
14134,2019-02-15,-0.9947157
14135,2019-02-15,-0.99546087
14136,2021-02-23,-1.6966143e-05
14137,2019-02-15,-0.9998916
14138,2021-02-23,-0.012880741
14139,2020-01-30,-0.42181286
14140,2018-01-19,-0.8405925
14141,2019-07-17,-0.9993326
14142,2021-02-23,-0.9971103
14143,2019-07-17,0.776049
14144,2018-01-19,0.9997104
14145,2018-01-19,0.9989647
14146,2018-01-19,-5.1949456e-08
14147,2020-01-30,-0.28531843
14148,2020-01-30,-0.9997928
14149,2020-01-30,-0.99987704
14150,2021-02-23,-0.99959093
14151,2018-01-19,-0.9979606
14152,2019-02-15,0.74227273
14153,2018-01-19,-2.3843918e-07
14154,2021-02-23,-0.56211436
14155,2021-02-23,-0.4189977
14156,2015-07-23,0.99995357
14157,2019-02-15,-1.9096624e-06
14158,2018-01-19,-0.9973854
14159,2021-02-23,-0.9999051
14160,2019-02-15,-0.46741065
14161,2018-01-19,-0.012292066
14162,2018-01-19,0.78305495
14163,2020-06-19,-0.99988073
14164,2018-01-19,0.99966836
14165,2017-02-14,-0.9999916
14166,2018-01-19,-4.1418476e-05
14167,2021-02-23,-0.87633973
14168,2018-01-19,-0.9978231
14169,2020-01-30,-0.26558128
14170,2021-02-23,-0.99990445
14171,2020-10-04,-0.99987596
14172,2020-01-30,-1.3921295e-05
14173,2018-01-19,-0.47070622
14174,2019-07-17,-0.99946624
14175,2018-01-19,-0.47070622
14176,2020-10-04,-0.8669483
14177,2019-07-17,-0.9994783
14178,2018-01-19,-0.9853225
14179,2021-02-23,0.9527997
14180,2020-01-30,-0.99690115
14181,2021-02-23,-0.4495235
14182,2019-02-15,-0.9639024
14183,2018-01-19,-0.99728465
14184,2021-02-23,9.913153e-07
14185,2018-01-19,-0.040323764
14186,2020-06-19,-0.00037134453
14187,2018-01-19,-0.9672563
14188,2021-02-23,-0.94560677
14189,2021-02-23,-0.94560677
14190,2019-07-17,-0.99971074
14191,2021-02-23,-0.99990714
14192,2019-02-15,-0.99973667
14193,2019-02-15,-0.9685474
14194,2016-06-19,-0.0012523945
14195,2018-01-19,-0.74901694
14196,2019-02-15,-0.99990994
14197,2019-02-15,-0.18453264
14198,2021-02-23,-0.9998462
14199,2018-01-19,0.9233847
14200,2019-02-15,-0.71554023
14201,2018-01-19,4.5329247e-07
14202,2021-02-23,-0.65194654
14203,2020-06-19,-0.9999869
14204,2020-10-04,0.7003038
14205,2021-02-23,0.99585456
14206,2021-02-23,-0.9995939
14207,2020-01-31,-0.39221442
14208,2021-02-23,-2.310635e-06
14209,2021-02-23,-0.9846504
14210,2019-02-15,-0.9994179
14211,2019-02-15,-0.96263427
14212,2018-01-19,-0.0021138564
14213,2021-02-23,0.99999017
14214,2018-01-19,-0.9999489
14215,2018-01-19,0.99478406
14216,2016-06-20,-0.9903281
14217,2021-02-23,0.34471276
14218,2019-02-15,-0.9988043
14219,2018-01-19,0.9997918
14220,2018-01-19,-0.52479565
14221,2020-10-04,-0.9998493
14222,2018-01-19,0.046558112
14223,2019-02-15,0.6700151
14224,2021-02-23,-0.99987316
14225,2016-06-20,-0.93780583
14226,2021-02-23,-0.9998781
14227,2018-01-19,0.14613175
14228,2018-01-19,0.99999905
14229,2019-07-17,-0.9985283
14230,2021-02-23,-0.94560677
14231,2019-02-15,-0.9999814
14232,2020-10-04,-0.99970603
14233,2020-06-19,-0.9995708
14234,2018-01-19,7.3953075e-09
14235,2020-01-31,-0.99999607
14236,2019-02-15,-0.99845535
14237,2020-10-04,-0.99986935
14238,2018-01-19,-0.9007815
14239,2021-02-23,-0.9566399
14240,2019-07-17,-0.9915805
14241,2018-01-20,-0.9993063
14242,2019-07-17,0.9999968
14243,2019-02-15,-0.047436338
14244,2020-06-19,-0.99998313
14245,2018-01-20,-0.99297553
14246,2019-07-17,0.9448596
14247,2020-06-19,-0.91096985
14248,2018-01-20,-0.9999037
14249,2015-07-24,-0.998395
14250,2018-01-20,-0.2894179
14251,2020-06-19,-0.71676743
14252,2018-01-20,0.19688788
14253,2021-02-23,-0.99927634
14254,2019-02-15,-0.9766139
14255,2018-01-20,-0.9642518
14256,2020-06-19,-0.99935114
14257,2019-07-17,-0.99960923
14258,2019-02-15,-0.9945007
14259,2021-02-23,-0.9997927
14260,2018-01-20,-0.9992726
14261,2018-01-20,0.026766539
14262,2018-01-20,-0.9999494
14263,2020-10-05,-0.9999239
14264,2020-01-31,-0.99704725
14265,2019-07-17,-0.99979633
14266,2020-06-19,0.99999106
14267,2019-02-15,-0.89652044
14268,2018-01-20,-0.0018902316
14269,2019-07-17,-1.9504687e-06
14270,2021-02-23,-0.007350823
14271,2018-01-20,0.93466496
14272,2018-01-20,-0.14575097
14273,2018-01-20,1.08751074e-07
14274,2019-02-16,-0.9982933
14275,2020-10-05,-0.9999942
14276,2021-02-23,-0.99968797
14277,2018-01-20,-0.36038306
14278,2018-01-20,-0.998186
14279,2019-02-16,-0.9407107
14280,2018-01-20,0.99999505
14281,2021-02-23,-0.023333833
14282,2018-01-20,-0.9988107
14283,2019-07-17,-0.9998935
14284,2018-01-20,-0.7127893
14285,2020-01-31,-0.96692395
14286,2021-02-23,-0.99995476
14287,2020-06-19,0.9999938
14288,2018-01-20,-0.00019766873
14289,2018-01-20,-0.96939653
14290,2018-01-20,-0.9721388
14291,2021-02-23,-0.9992362
14292,2019-02-16,-0.99989617
14293,2018-01-20,-0.554369
14294,2021-02-23,-0.9997508
14295,2018-01-20,0.297821
14296,2021-02-23,-0.99997747
14297,2018-01-20,-0.8048642
14298,2019-02-16,0.0007465761
14299,2020-01-31,-0.9999885
14300,2018-01-20,-0.20797212
14301,2021-02-23,-0.9992362
14302,2018-01-20,0.9575299
14303,2020-01-31,0.40776598
14304,2018-01-20,-0.95859027
14305,2020-01-31,-4.972046e-05
14306,2019-02-16,-0.0005611979
14307,2019-07-17,-0.7759697
14308,2020-01-31,-0.56124574
